CDS,County Code,District Code,School Code,SARCYear,SELA_Y1,SELA_Y2,DELA_Y1,DELA_Y2,STELA_Y1,STELA_Y2,SMATH_Y1,SMATH_Y2,DMATH_Y1,DMATH_Y2,STMATH_Y1,STMATH_Y2
30666700109066,30,66670,0109066,2015-16,35,45,27,31,44,48,21,30,22,25,34,36
31667870126664,31,66787,0126664,2015-16,52,52,38,39,44,48,37,35,34,34,34,36
43693690107748,43,69369,0107748,2015-16,31,35,34,39,44,48,17,29,25,30,34,36
01751010130583,01,75101,0130583,2015-16,93,92,80,80,44,48,78,77,73,76,34,36
36679343638012,36,67934,3638012,2015-16,39,39,37,37,44,48,14,12,14,14,34,36
09619780101519,09,61978,0101519,2015-16,59,57,67,71,44,48,50,47,62,64,34,36
37683380108274,37,68338,0108274,2015-16,29,31,49,54,44,48,19,21,39,42,34,36
37680236037964,37,68023,6037964,2015-16,60,63,55,62,44,48,43,47,43,48,34,36
04614086002943,04,61408,6002943,2015-16,23,18,26,20,44,48,13,15,15,16,34,36
10621176113583,10,62117,6113583,2015-16,57,72,60,66,44,48,50,64,50,54,34,36
19647330112870,19,64733,0112870,2015-16,26,56,34,39,44,48,14,20,25,29,34,36
36103636069348,36,10363,6069348,2015-16,7,8,14,13,44,48,6,4,8,7,34,36
40688096043202,40,68809,6043202,2015-16,39,46,60,66,44,48,35,41,50,59,34,36
54719936054159,54,71993,6054159,2015-16,29,39,25,32,44,48,23,30,13,18,34,36
37679676037535,37,67967,6037535,2015-16,35,46,40,48,44,48,31,34,36,39,34,36
47703676050819,47,70367,6050819,2015-16,33,33,33,33,44,48,29,27,29,27,34,36
29102980126227,29,10298,0126227,2015-16,49,54,42,44,44,48,24,17,26,29,34,36
36750440118059,36,75044,0118059,2015-16,42,49,31,34,44,48,40,39,19,21,34,36
37683790125518,37,68379,0125518,2015-16,52,59,33,37,44,48,49,67,22,27,34,36
30665226028500,30,66522,6028500,2015-16,41,42,49,54,44,48,29,38,39,45,34,36
43694506115943,43,69450,6115943,2015-16,52,60,41,48,44,48,48,53,37,41,34,36
36678766112767,36,67876,6112767,2015-16,35,46,27,33,44,48,31,30,17,20,34,36
04614240120394,04,61424,0120394,2015-16,92,89,48,51,44,48,48,47,40,44,34,36
33670906110548,33,67090,6110548,2015-16,37,44,28,36,44,48,33,24,20,23,34,36
19647330109462,19,64733,0109462,2015-16,52,54,34,39,44,48,16,19,25,29,34,36
07617546004154,07,61754,6004154,2015-16,27,27,47,50,44,48,19,21,38,39,34,36
56726526056154,56,72652,6056154,2015-16,84,86,50,54,44,48,80,79,39,42,34,36
19643116011761,19,64311,6011761,2015-16,73,78,70,77,44,48,62,68,59,64,34,36
34765053430881,34,76505,3430881,2015-16,,,28,31,44,48,0,,23,25,34,36
43695186047468,43,69518,6047468,2015-16,93,93,87,87,44,48,90,91,85,86,34,36
50757390131185,50,75739,0131185,2015-16,5,2,40,43,44,48,0,,25,27,34,36
19648401934728,19,64840,1934728,2015-16,64,71,43,46,44,48,26,34,25,29,34,36
19647336061394,19,64733,6061394,2015-16,14,14,34,39,44,48,11,8,25,29,34,36
33671166107197,33,67116,6107197,2015-16,48,53,48,53,44,48,27,33,33,38,34,36
30736356112452,30,73635,6112452,2015-16,68,62,61,65,44,48,55,55,48,50,34,36
54722076054423,54,72207,6054423,2015-16,42,47,42,47,44,48,38,36,38,36,34,36
19647740108399,19,64774,0108399,2015-16,19,25,27,32,44,48,12,13,19,20,34,36
37682966109300,37,68296,6109300,2015-16,82,91,72,75,44,48,85,88,65,67,34,36
16101651630193,16,10165,1630193,2015-16,0,,10,6,44,48,0,,0,3,34,36
30665066028153,30,66506,6028153,2015-16,48,64,52,56,44,48,46,53,46,50,34,36
50711676052641,50,71167,6052641,2015-16,21,19,25,27,44,48,9,9,16,17,34,36
04615316003321,04,61531,6003321,2015-16,29,39,36,40,44,48,20,22,24,26,34,36
17640141730159,17,64014,1730159,2015-16,--,--,26,29,44,48,--,--,15,21,34,36
41690396044812,41,69039,6044812,2015-16,71,80,58,62,44,48,76,79,55,56,34,36
54718605433230,54,71860,5433230,2015-16,41,37,23,29,44,48,14,15,17,27,34,36
19757131930122,19,75713,1930122,2015-16,6,13,58,60,44,48,0,2,50,52,34,36
12629766008098,12,62976,6008098,2015-16,48,47,47,47,44,48,34,38,33,39,34,36
50710766093504,50,71076,6093504,2015-16,25,38,30,33,44,48,19,21,21,22,34,36
15635290100198,15,63529,0100198,2015-16,48,57,48,51,44,48,18,17,23,23,34,36
19643031995679,19,64303,1995679,2015-16,11,,46,47,44,48,11,,28,29,34,36
37683386114300,37,68338,6114300,2015-16,21,25,49,54,44,48,14,20,39,42,34,36
37683956040489,37,68395,6040489,2015-16,39,42,32,39,44,48,34,32,23,27,34,36
19734376012298,19,73437,6012298,2015-16,41,55,23,29,44,48,41,48,16,20,34,36
36676946035760,36,67694,6035760,2015-16,33,29,35,39,44,48,14,20,18,23,34,36
19643036011605,19,64303,6011605,2015-16,58,56,46,47,44,48,35,38,28,29,34,36
37682963730074,37,68296,3730074,2015-16,82,81,72,75,44,48,56,57,65,67,34,36
48705246050983,48,70524,6050983,2015-16,55,50,59,55,44,48,45,46,47,50,34,36
33669853330222,33,66985,3330222,2015-16,3,13,28,28,44,48,0,,20,18,34,36
19647336058267,19,64733,6058267,2015-16,59,68,34,39,44,48,52,58,25,29,34,36
19647331939859,19,64733,1939859,2015-16,49,52,34,39,44,48,10,18,25,29,34,36
19647176015051,19,64717,6015051,2015-16,52,49,48,55,44,48,32,43,30,36,34,36
33670333331600,33,67033,3331600,2015-16,60,67,53,59,44,48,25,32,36,43,34,36
51714640113134,51,71464,0113134,2015-16,44,43,39,44,44,48,30,33,26,29,34,36
42691386045280,42,69138,6045280,2015-16,60,78,64,73,44,48,49,63,53,62,34,36
37680230105965,37,68023,0105965,2015-16,65,79,55,62,44,48,59,66,43,48,34,36
30665226028328,30,66522,6028328,2015-16,36,47,49,54,44,48,27,46,39,45,34,36
50755646052880,50,75564,6052880,2015-16,28,37,41,47,44,48,17,28,25,31,34,36
33672153336955,33,67215,3336955,2015-16,7,9,44,48,44,48,0,,33,35,34,36
48705406111405,48,70540,6111405,2015-16,33,35,43,45,44,48,21,22,29,30,34,36
19645686013627,19,64568,6013627,2015-16,49,51,58,61,44,48,40,37,49,51,34,36
09100900106047,09,10090,0106047,2015-16,--,--,39,40,44,48,--,--,21,20,34,36
15636771530336,15,63677,1530336,2015-16,--,--,20,19,44,48,--,--,11,9,34,36
34765056059232,34,76505,6059232,2015-16,15,34,28,31,44,48,12,25,23,25,34,36
01612006001341,01,61200,6001341,2015-16,71,72,60,61,44,48,55,57,46,48,34,36
56726035630322,56,72603,5630322,2015-16,86,86,51,54,44,48,55,58,41,42,34,36
30664493030624,30,66449,3030624,2015-16,27,13,67,66,44,48,3,3,58,58,34,36
19647336016661,19,64733,6016661,2015-16,37,39,34,39,44,48,31,31,25,29,34,36
19647330117648,19,64733,0117648,2015-16,41,43,34,39,44,48,27,25,25,29,34,36
19647331935568,19,64733,1935568,2015-16,61,66,34,39,44,48,40,36,25,29,34,36
20756060132936,20,75606,0132936,2015-16,,55,,46,,48,,30,,29,,36
51714150132761,51,71415,0132761,2015-16,,67,,38,,48,,,,20,,36
41690396044887,41,69039,6044887,2015-16,32,35,58,62,44,48,36,33,55,56,34,36
19648406020903,19,64840,6020903,2015-16,61,65,43,46,44,48,51,51,25,29,34,36
41690136044010,41,69013,6044010,2015-16,59,65,44,46,44,48,65,63,40,41,34,36
19644770122929,19,64477,0122929,2015-16,--,--,19,23,44,48,--,--,13,15,34,36
18641056010730,18,64105,6010730,2015-16,29,37,29,37,44,48,24,34,24,34,34,36
10625136007405,10,62513,6007405,2015-16,23,27,23,27,44,48,12,23,12,23,34,36
48705406051106,48,70540,6051106,2015-16,45,46,43,45,44,48,35,31,29,30,34,36
36676866108831,36,67686,6108831,2015-16,31,35,33,36,44,48,14,19,19,21,34,36
07616480730259,07,61648,0730259,2015-16,42,45,31,33,44,48,13,13,19,19,34,36
19648576107635,19,64857,6107635,2015-16,27,35,29,31,44,48,17,21,19,19,34,36
56725386055297,56,72538,6055297,2015-16,13,15,20,22,44,48,11,13,13,13,34,36
37680806106132,37,68080,6106132,2015-16,73,74,71,76,44,48,74,71,69,72,34,36
41689816044283,41,68981,6044283,2015-16,77,82,83,85,44,48,81,88,82,83,34,36
34673306033203,34,67330,6033203,2015-16,60,60,55,58,44,48,56,57,46,49,34,36
30665226028211,30,66522,6028211,2015-16,75,77,49,54,44,48,70,78,39,45,34,36
33671246108724,33,67124,6108724,2015-16,23,28,29,30,44,48,17,17,17,18,34,36
38684786059844,38,68478,6059844,2015-16,39,46,52,53,44,48,44,45,47,49,34,36
34674396066690,34,67439,6066690,2015-16,59,66,35,39,44,48,48,51,28,30,34,36
07617966004733,07,61796,6004733,2015-16,40,45,33,35,44,48,36,40,23,25,34,36
20764146113914,20,76414,6113914,2015-16,--,--,46,51,44,48,--,--,33,33,34,36
21750026024285,21,75002,6024285,2015-16,77,80,75,79,44,48,67,69,70,71,34,36
15634046009377,15,63404,6009377,2015-16,27,29,28,34,44,48,17,19,19,21,34,36
49706564930855,49,70656,4930855,2015-16,55,56,33,35,44,48,27,25,26,29,34,36
48705730129494,48,70573,0129494,2015-16,60,63,46,49,44,48,53,55,37,38,34,36
30665226028385,30,66522,6028385,2015-16,58,70,49,54,44,48,53,66,39,45,34,36
49708390120584,49,70839,0120584,2015-16,40,37,60,62,44,48,21,4,52,52,34,36
47705164730156,47,70516,4730156,2015-16,,--,,65,,48,,--,,33,,36
19647331938612,19,64733,1938612,2015-16,44,60,34,39,44,48,26,35,25,29,34,36
19647331935352,19,64733,1935352,2015-16,49,41,34,39,44,48,21,23,25,29,34,36
21654662133262,21,65466,2133262,2015-16,58,51,58,50,44,48,33,36,31,32,34,36
15633210129171,15,63321,0129171,2015-16,46,49,26,31,44,48,35,39,18,21,34,36
43695834334488,43,69583,4334488,2015-16,3,16,51,53,44,48,3,2,43,43,34,36
12768026008148,12,76802,6008148,2015-16,25,39,26,36,44,48,14,19,19,23,34,36
15633216111264,15,63321,6111264,2015-16,29,27,26,31,44,48,17,18,18,21,34,36
55724135530175,55,72413,5530175,2015-16,--,--,44,51,44,48,--,--,19,31,34,36
09619786098693,09,61978,6098693,2015-16,56,57,67,71,44,48,49,46,62,64,34,36
30664316066815,30,66431,6066815,2015-16,,2,44,47,44,48,,,29,29,34,36
56724626055024,56,72462,6055024,2015-16,17,16,27,30,44,48,9,13,18,19,34,36
13631490125922,13,63149,0125922,2015-16,83,80,40,46,44,48,17,30,29,35,34,36
19642616011159,19,64261,6011159,2015-16,75,69,76,76,44,48,73,71,75,77,34,36
37679916037733,37,67991,6037733,2015-16,37,37,40,43,44,48,32,28,32,34,34,36
15637196009963,15,63719,6009963,2015-16,43,47,43,47,44,48,32,33,32,33,34,36
19647336019640,19,64733,6019640,2015-16,24,33,34,39,44,48,25,30,25,29,34,36
33671246107643,33,67124,6107643,2015-16,29,32,29,30,44,48,17,16,17,18,34,36
19647256015499,19,64725,6015499,2015-16,54,50,42,45,44,48,40,41,30,34,34,36
54718370110452,54,71837,0110452,2015-16,--,--,34,35,44,48,--,--,20,21,34,36
54722566106249,54,72256,6106249,2015-16,29,33,41,48,44,48,31,26,29,32,34,36
19650606023014,19,65060,6023014,2015-16,69,65,63,66,44,48,54,54,55,58,34,36
50712090112383,50,71209,0112383,2015-16,45,50,50,50,44,48,34,40,39,42,34,36
21654586024830,21,65458,6024830,2015-16,14,15,42,45,44,48,14,15,35,40,34,36
34673140108753,34,67314,0108753,2015-16,75,75,49,52,44,48,59,62,41,42,34,36
33672316109581,33,67231,6109581,2015-16,25,26,31,36,44,48,20,21,22,25,34,36
36678196036271,36,67819,6036271,2015-16,33,41,28,34,44,48,22,23,18,21,34,36
43733876047666,43,73387,6047666,2015-16,62,65,64,69,44,48,50,56,57,61,34,36
30666706030209,30,66670,6030209,2015-16,20,28,27,31,44,48,18,27,22,25,34,36
37679676109953,37,67967,6109953,2015-16,48,44,40,48,44,48,40,26,36,39,34,36
37683463730033,37,68346,3730033,2015-16,84,78,77,80,44,48,70,61,68,71,34,36
43695916049464,43,69591,6049464,2015-16,83,84,60,66,44,48,85,82,54,60,34,36
36676786112833,36,67678,6112833,2015-16,69,71,56,59,44,48,59,60,43,47,34,36
39685936115414,39,68593,6115414,2015-16,27,29,34,39,44,48,20,20,24,25,34,36
04614576003131,04,61457,6003131,2015-16,19,16,24,27,44,48,23,25,23,24,34,36
19647330128389,19,64733,0128389,2015-16,33,41,34,39,44,48,37,38,25,29,34,36
37681896038368,37,68189,6038368,2015-16,50,47,48,52,44,48,47,45,32,37,34,36
09737830930073,09,73783,0930073,2015-16,26,41,32,40,44,48,29,28,27,28,34,36
41690624133716,41,69062,4133716,2015-16,67,61,63,61,44,48,48,49,42,45,34,36
19647336017586,19,64733,6017586,2015-16,11,18,34,39,44,48,10,16,25,29,34,36
33671160116756,33,67116,0116756,2015-16,35,45,48,53,44,48,27,35,33,38,34,36
38684786059901,38,68478,6059901,2015-16,56,60,52,53,44,48,53,59,47,49,34,36
49104966069413,49,10496,6069413,2015-16,8,11,4,9,44,48,9,5,2,3,34,36
48705324830055,48,70532,4830055,2015-16,18,8,33,41,44,48,0,3,30,32,34,36
07617886084966,07,61788,6084966,2015-16,26,32,30,34,44,48,19,17,21,22,34,36
58727366056626,58,72736,6056626,2015-16,25,28,30,32,44,48,17,18,22,25,34,36
29102982930147,29,10298,2930147,2015-16,7,9,42,44,44,48,1,,26,29,34,36
43696666048664,43,69666,6048664,2015-16,59,69,51,54,44,48,51,63,39,42,34,36
38684786040877,38,68478,6040877,2015-16,54,52,52,53,44,48,62,58,47,49,34,36
27662336092688,27,66233,6092688,2015-16,75,73,74,78,44,48,83,79,60,68,34,36
13631236113658,13,63123,6113658,2015-16,42,52,29,35,44,48,33,41,20,25,34,36
04614320433201,04,61432,0433201,2015-16,71,69,48,51,44,48,26,33,37,41,34,36
36678196036230,36,67819,6036230,2015-16,20,35,28,34,44,48,13,16,18,21,34,36
50711676052674,50,71167,6052674,2015-16,22,28,25,27,44,48,17,21,16,17,34,36
01611920113902,01,61192,0113902,2015-16,78,84,33,36,44,48,43,37,22,23,34,36
43693936046528,43,69393,6046528,2015-16,24,30,48,51,44,48,17,20,42,45,34,36
41688746043491,41,68874,6043491,2015-16,58,64,54,64,44,48,47,53,50,52,34,36
56737596056022,56,73759,6056022,2015-16,47,56,64,66,44,48,43,44,57,58,34,36
45752674530176,45,75267,4530176,2015-16,9,--,39,40,44,48,0,--,27,28,34,36
19647330102483,19,64733,0102483,2015-16,27,43,34,39,44,48,25,36,25,29,34,36
01612590129932,01,61259,0129932,2015-16,59,64,31,33,44,48,53,51,26,27,34,36
30666706095152,30,66670,6095152,2015-16,33,41,27,31,44,48,30,33,22,25,34,36
30103060132910,30,10306,0132910,2015-16,,--,,28,,48,,--,,18,,36
19647331939784,19,64733,1939784,2015-16,,--,,39,,48,,--,,29,,36
27661426026553,27,66142,6026553,2015-16,11,19,19,22,44,48,7,14,13,15,34,36
45699716050256,45,69971,6050256,2015-16,16,23,40,46,44,48,12,13,32,38,34,36
36677360116723,36,67736,0116723,2015-16,59,60,38,40,44,48,25,28,24,24,34,36
45698564530762,45,69856,4530762,2015-16,0,9,46,50,44,48,0,,22,28,34,36
29102980114975,29,10298,0114975,2015-16,42,46,42,44,44,48,34,41,26,29,34,36
39754996114490,39,75499,6114490,2015-16,42,44,41,40,44,48,34,39,28,29,34,36
30665226028344,30,66522,6028344,2015-16,39,40,49,54,44,48,36,41,39,45,34,36
37681140115519,37,68114,0115519,2015-16,25,--,49,54,44,48,8,--,38,38,34,36
50105046069546,50,10504,6069546,2015-16,0,3,27,31,44,48,0,3,17,21,34,36
19647330128041,19,64733,0128041,2015-16,24,21,34,39,44,48,13,9,25,29,34,36
34765056059265,34,76505,6059265,2015-16,18,25,28,31,44,48,13,14,23,25,34,36
34765056059257,34,76505,6059257,2015-16,20,25,28,31,44,48,13,19,23,25,34,36
39685850108217,39,68585,0108217,2015-16,53,55,38,41,44,48,51,52,29,31,34,36
24657486025522,24,65748,6025522,2015-16,35,40,29,36,44,48,21,25,17,20,34,36
19734606023402,19,73460,6023402,2015-16,63,67,72,74,44,48,63,71,68,72,34,36
19648736021455,19,64873,6021455,2015-16,33,38,35,41,44,48,28,35,21,27,34,36
19647336016844,19,64733,6016844,2015-16,25,26,34,39,44,48,18,20,25,29,34,36
37680316059570,37,68031,6059570,2015-16,77,76,75,73,44,48,60,65,60,64,34,36
37683386039309,37,68338,6039309,2015-16,58,72,49,54,44,48,43,59,39,42,34,36
01611190126656,01,61119,0126656,2015-16,37,49,63,66,44,48,37,42,54,57,34,36
54722316054506,54,72231,6054506,2015-16,27,25,30,32,44,48,19,17,23,24,34,36
33751926032825,33,75192,6032825,2015-16,60,63,61,65,44,48,53,43,48,50,34,36
36678430123851,36,67843,0123851,2015-16,42,52,53,59,44,48,43,50,40,44,34,36
15637761530377,15,63776,1530377,2015-16,,13,24,27,44,48,,,18,19,34,36
33671990110577,33,67199,0110577,2015-16,33,43,29,33,44,48,28,32,19,21,34,36
19645681933530,19,64568,1933530,2015-16,59,53,58,61,44,48,34,35,49,51,34,36
19645271932706,19,64527,1932706,2015-16,56,66,35,40,44,48,25,32,22,25,34,36
50711676107023,50,71167,6107023,2015-16,39,41,25,27,44,48,28,28,16,17,34,36
33752006118558,33,75200,6118558,2015-16,54,57,57,61,44,48,48,51,42,46,34,36
45699486050181,45,69948,6050181,2015-16,46,44,52,49,44,48,43,43,46,47,34,36
37683386039804,37,68338,6039804,2015-16,31,48,49,54,44,48,33,42,39,42,34,36
33671570125666,33,67157,0125666,2015-16,15,20,31,36,44,48,6,10,20,23,34,36
37683876111181,37,68387,6111181,2015-16,79,82,82,86,44,48,69,76,75,81,34,36
37682130126995,37,68213,0126995,2015-16,36,39,43,46,44,48,40,23,29,30,34,36
12630401230010,12,63040,1230010,2015-16,--,--,33,35,44,48,--,--,27,29,34,36
19647330126433,19,64733,0126433,2015-16,19,23,34,39,44,48,18,17,25,29,34,36
07617960735316,07,61796,0735316,2015-16,42,44,33,35,44,48,11,19,23,25,34,36
19647330125625,19,64733,0125625,2015-16,37,55,34,39,44,48,28,32,25,29,34,36
43693696046221,43,69369,6046221,2015-16,24,38,34,39,44,48,19,23,25,30,34,36
01612596057061,01,61259,6057061,2015-16,52,52,31,33,44,48,38,38,26,27,34,36
31667616031009,31,66761,6031009,2015-16,59,71,59,71,44,48,51,58,51,58,34,36
37682966093231,37,68296,6093231,2015-16,61,67,72,75,44,48,61,59,65,67,34,36
53716626053680,53,71662,6053680,2015-16,46,46,44,46,44,48,39,34,37,34,34,36
36739576108260,36,73957,6108260,2015-16,44,46,38,45,44,48,46,46,28,32,34,36
16638911632207,16,63891,1632207,2015-16,36,46,21,29,44,48,11,14,11,14,34,36
43696666048490,43,69666,6048490,2015-16,41,46,51,54,44,48,31,28,39,42,34,36
37682966038996,37,68296,6038996,2015-16,60,70,72,75,44,48,54,64,65,67,34,36
01611680132746,01,61168,0132746,2015-16,47,44,27,30,44,48,12,11,22,26,34,36
36676780100578,36,67678,0100578,2015-16,68,74,56,59,44,48,70,71,43,47,34,36
43694274332318,43,69427,4332318,2015-16,11,13,59,61,44,48,0,,37,38,34,36
19647336018709,19,64733,6018709,2015-16,48,48,34,39,44,48,36,36,25,29,34,36
19645766061329,19,64576,6061329,2015-16,57,64,63,69,44,48,43,49,53,57,34,36
43733876047591,43,73387,6047591,2015-16,57,60,64,69,44,48,48,53,57,61,34,36
19647336019624,19,64733,6019624,2015-16,21,36,34,39,44,48,21,28,25,29,34,36
37735516106512,37,73551,6106512,2015-16,69,68,69,74,44,48,69,65,60,64,34,36
24657486025506,24,65748,6025506,2015-16,20,33,29,36,44,48,17,23,17,20,34,36
19648651995588,19,64865,1995588,2015-16,85,82,77,80,44,48,73,70,73,73,34,36
07617546003982,07,61754,6003982,2015-16,18,13,47,50,44,48,11,8,38,39,34,36
57727106116677,57,72710,6116677,2015-16,34,41,35,40,44,48,29,30,24,27,34,36
36739573630233,36,73957,3630233,2015-16,59,70,38,45,44,48,28,34,28,32,34,36
31669516108351,31,66951,6108351,2015-16,44,50,48,53,44,48,33,36,36,37,34,36
41689576044093,41,68957,6044093,2015-16,83,83,83,85,44,48,74,77,76,79,34,36
45699894530242,45,69989,4530242,2015-16,--,--,38,43,44,48,--,--,30,34,34,36
55724135530050,55,72413,5530050,2015-16,--,--,44,51,44,48,--,--,19,31,34,36
34752830120113,34,75283,0120113,2015-16,67,64,42,43,44,48,56,54,33,35,34,36
43694270125617,43,69427,0125617,2015-16,39,48,59,61,44,48,20,21,37,38,34,36
33669930129882,33,66993,0129882,2015-16,33,34,42,49,44,48,3,6,29,33,34,36
37683616040356,37,68361,6040356,2015-16,57,55,53,58,44,48,53,51,43,50,34,36
13631986008619,13,63198,6008619,2015-16,39,34,39,34,44,48,23,24,23,24,34,36
19642126093454,19,64212,6093454,2015-16,65,71,59,63,44,48,46,55,48,52,34,36
10621661032911,10,62166,1032911,2015-16,41,40,28,31,44,48,17,20,18,22,34,36
20652436023980,20,65243,6023980,2015-16,10,11,26,28,44,48,7,13,16,17,34,36
30667466030795,30,66746,6030795,2015-16,45,51,50,55,44,48,39,47,47,50,34,36
48705814838504,48,70581,4838504,2015-16,37,27,26,29,44,48,15,8,18,21,34,36
15636516009773,15,63651,6009773,2015-16,37,43,36,43,44,48,40,51,40,51,34,36
19647330125609,19,64733,0125609,2015-16,39,38,34,39,44,48,22,21,25,29,34,36
43694846098214,43,69484,6098214,2015-16,36,42,44,49,44,48,34,40,37,40,34,36
37683386039671,37,68338,6039671,2015-16,64,70,49,54,44,48,56,55,39,42,34,36
49709204930210,49,70920,4930210,2015-16,0,15,49,49,44,48,0,,34,35,34,36
54722566112049,54,72256,6112049,2015-16,47,57,41,48,44,48,23,33,29,32,34,36
19647336018741,19,64733,6018741,2015-16,75,67,34,39,44,48,53,56,25,29,34,36
40687006042915,40,68700,6042915,2015-16,49,43,50,52,44,48,49,40,37,39,34,36
37684520111237,37,68452,0111237,2015-16,22,27,43,45,44,48,22,22,30,31,34,36
16638916010359,16,63891,6010359,2015-16,17,27,21,29,44,48,9,11,11,14,34,36
01613090137810,01,61309,0137810,2015-16,41,43,32,37,44,48,18,27,25,27,34,36
37684113733953,37,68411,3733953,2015-16,30,49,47,53,44,48,21,17,29,31,34,36
39754993937976,39,75499,3937976,2015-16,17,27,41,40,44,48,4,18,28,29,34,36
30664313030384,30,66431,3030384,2015-16,32,41,44,47,44,48,5,5,29,29,34,36
10621666112619,10,62166,6112619,2015-16,,,28,31,44,48,,,18,22,34,36
33671736111025,33,67173,6111025,2015-16,24,24,32,37,44,48,13,16,20,23,34,36
19646596014633,19,64659,6014633,2015-16,85,92,85,88,44,48,81,85,82,84,34,36
10621666006449,10,62166,6006449,2015-16,14,19,28,31,44,48,13,16,18,22,34,36
12628286007884,12,62828,6007884,2015-16,67,70,65,68,44,48,57,56,55,57,34,36
45698564530051,45,69856,4530051,2015-16,38,26,46,50,44,48,8,11,22,28,34,36
33671246107890,33,67124,6107890,2015-16,28,30,29,30,44,48,18,15,17,18,34,36
27102722730117,27,10272,2730117,2015-16,0,,52,47,44,48,0,,34,34,34,36
30666706110183,30,66670,6110183,2015-16,21,27,27,31,44,48,18,20,22,25,34,36
19647336018766,19,64733,6018766,2015-16,41,54,34,39,44,48,28,54,25,29,34,36
49708624935151,49,70862,4935151,2015-16,61,70,61,63,44,48,38,36,41,46,34,36
01612000130393,01,61200,0130393,2015-16,45,59,60,61,44,48,33,17,46,48,34,36
27661596058770,27,66159,6058770,2015-16,38,39,33,39,44,48,21,21,16,21,34,36
37683386039119,37,68338,6039119,2015-16,49,54,49,54,44,48,42,41,39,42,34,36
15633706009278,15,63370,6009278,2015-16,15,18,15,18,44,48,7,11,7,11,34,36
10767781038298,10,76778,1038298,2015-16,--,--,24,29,44,48,--,--,14,15,34,36
43104390116814,43,10439,0116814,2015-16,11,23,46,47,44,48,9,19,46,44,34,36
30664646117725,30,66464,6117725,2015-16,80,79,69,69,44,48,66,72,55,57,34,36
19642876011431,19,64287,6011431,2015-16,25,32,34,37,44,48,16,22,19,22,34,36
33752426111033,33,75242,6111033,2015-16,42,48,38,41,44,48,26,24,23,26,34,36
37680236111322,37,68023,6111322,2015-16,66,69,55,62,44,48,62,67,43,48,34,36
19647336017354,19,64733,6017354,2015-16,21,31,34,39,44,48,17,25,25,29,34,36
23656072330033,23,65607,2330033,2015-16,--,--,6,9,44,48,--,--,6,5,34,36
44697996049829,44,69799,6049829,2015-16,26,24,30,32,44,48,13,17,21,21,34,36
42767864232690,42,76786,4232690,2015-16,10,11,50,51,44,48,0,,39,41,34,36
37680986038202,37,68098,6038202,2015-16,19,31,34,39,44,48,11,19,24,28,34,36
30667466030886,30,66746,6030886,2015-16,43,56,50,55,44,48,44,51,47,50,34,36
37683386039812,37,68338,6039812,2015-16,27,23,49,54,44,48,21,16,39,42,34,36
37680490131169,37,68049,0131169,2015-16,25,20,42,42,44,48,0,20,22,21,34,36
33671736107601,33,67173,6107601,2015-16,32,36,32,37,44,48,25,28,20,23,34,36
33671246032312,33,67124,6032312,2015-16,21,20,29,30,44,48,15,12,17,18,34,36
15635290116392,15,63529,0116392,2015-16,58,68,48,51,44,48,30,34,23,23,34,36
19647336016414,19,64733,6016414,2015-16,7,11,34,39,44,48,7,15,25,29,34,36
54722310125211,54,72231,0125211,2015-16,--,--,30,32,44,48,--,--,23,24,34,36
33751766032056,33,75176,6032056,2015-16,16,20,35,41,44,48,12,17,23,27,34,36
13632146008635,13,63214,6008635,2015-16,16,22,19,20,44,48,11,14,7,8,34,36
19647330106997,19,64733,0106997,2015-16,72,75,34,39,44,48,26,35,25,29,34,36
36676866035661,36,67686,6035661,2015-16,18,30,33,36,44,48,11,18,19,21,34,36
10624301036672,10,62430,1036672,2015-16,71,64,42,42,44,48,25,30,19,21,34,36
19642460115337,19,64246,0115337,2015-16,50,47,45,42,44,48,10,7,15,14,34,36
19647330126441,19,64733,0126441,2015-16,17,20,34,39,44,48,11,16,25,29,34,36
38684786115901,38,68478,6115901,2015-16,23,29,52,53,44,48,30,25,47,49,34,36
19647330115782,19,64733,0115782,2015-16,66,68,34,39,44,48,58,68,25,29,34,36
33751923330743,33,75192,3330743,2015-16,67,81,61,65,44,48,30,45,48,50,34,36
19101990121939,19,10199,0121939,2015-16,0,,34,40,44,48,0,,23,27,34,36
15633216008882,15,63321,6008882,2015-16,14,20,26,31,44,48,10,14,18,21,34,36
39686763937406,39,68676,3937406,2015-16,41,48,24,25,44,48,14,17,18,21,34,36
15633620119099,15,63362,0119099,2015-16,33,39,39,46,44,48,24,28,27,31,34,36
15635290116400,15,63529,0116400,2015-16,52,51,48,51,44,48,18,15,23,23,34,36
19647330124016,19,64733,0124016,2015-16,19,25,34,39,44,48,10,10,25,29,34,36
19649806022537,19,64980,6022537,2015-16,62,63,68,71,44,48,58,59,57,60,34,36
39685933935103,39,68593,3935103,2015-16,45,56,34,39,44,48,24,25,24,25,34,36
34673140131516,34,67314,0131516,2015-16,,50,,52,,48,,29,,42,,36
41689996044341,41,68999,6044341,2015-16,27,15,20,22,44,48,15,8,13,15,34,36
24753170123091,24,75317,0123091,2015-16,0,20,18,24,44,48,0,,10,15,34,36
34674473430048,34,67447,3430048,2015-16,38,38,42,45,44,48,14,17,32,35,34,36
19647330109322,19,64733,0109322,2015-16,29,28,34,39,44,48,32,20,25,29,34,36
